"id","summary_title","coords","lat","lng","URI","apiURI"
"term-128146","Sharh","36.5971,52.5723","36.5971","52.5723","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128146","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128146"
"term-128154","Fatehabad","29.5124,75.4292","29.5124","75.4292","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128154","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128154"
"term-128155","Fathabad","36.8756,58.1083","36.8756","58.1083","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128155","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128155"
"term-128156","Husainabad","35.7422,47.5257","35.7422","47.5257","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128156","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128156"
"term-128158","Durweston","50.8703,-2.2186","50.8703","-2.2186","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128158","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128158"
"term-128161","Vallauris","43.5761,7.0586","43.5761","7.0586","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128161","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128161"
"term-128166","Dalautabad","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128166","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128166"
"term-128168","Nagoya","35.1851,136.8998","35.1851","136.8998","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128168","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128168"
"term-128169","Takhtgah","34.4659,46.4794","34.4659","46.4794","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128169","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128169"
"term-128173","Chunar","25.0241,82.9116","25.0241","82.9116","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128173","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128173"
"term-128174","Sharifabad","37.9846,44.9412","37.9846","44.9412","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128174","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128174"
"term-128176","Bagerat","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128176"
"term-128178","Mu'azamabad","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128178","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128178"
"term-128179","Shahpur","25.6642,84.4289","25.6642","84.4289","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128179","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128179"
"term-128181","Muzaffarabad","34.3735,73.4702","34.3735","73.4702","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128181","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128181"
"term-128189","Sharijgani","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128189","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128189"
"term-128193","Lashkar","40.3367,71.979","40.3367","71.979","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128193","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128193"
"term-128194","Mahé","-4.6838,55.4926","-4.6838","55.4926","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128194","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128194"
"term-128195","Jalaun","26.1055,79.4277","26.1055","79.4277","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128195","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128195"
"term-128196","Jhansi","25.531,78.6527","25.531","78.6527","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128196","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128196"
"term-128198","Rajgarh","23.8717,76.7749","23.8717","76.7749","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128198","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128198"
"term-128202","Bannu","32.8989,70.6866","32.8989","70.6866","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128202","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128202"
"term-128204","Basoda","23.8481,77.9415","23.8481","77.9415","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128204","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128204"
"term-128205","Sheopur","25.6657,76.6955","25.6657","76.6955","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128205","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128205"
"term-128206","Sironj","24.1016,77.6906","24.1016","77.6906","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128206","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128206"
"term-128222","Garhakota","23.7796,79.1455","23.7796","79.1455","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128222","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128222"
"term-128235","Rasht","37.2794,49.5846","37.2794","49.5846","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128235","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128235"
"term-128236","Lahijan","37.2061,50.0029","37.2061","50.0029","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128236","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128236"
"term-128242","Takinabad","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128242","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128242"
"term-128243","Monastir","35.6055,10.7877","35.6055","10.7877","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128243","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128243"
"term-128246","Dauraq","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128246","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128246"
"term-128247","Tarbes","43.2329,0.0781","43.2329","0.0781","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128247","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128247"
"term-128248","Figeac","44.6092,2.0324","44.6092","2.0324","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128248","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128248"
"term-128250","Dax","43.7084,-1.0519","43.7084","-1.0519","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128250","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128250"
"term-128251","Agen","44.2009,0.6245","44.2009","0.6245","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128251","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128251"
"term-128278","Saint Quentin","49.8465,3.2877","49.8465","3.2877","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128278","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128278"
"term-128285","Warburg","51.4887,9.1488","51.4887","9.1488","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128285","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128285"
"term-128287","Mettlach","49.4904,6.5942","49.4904","6.5942","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128287","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128287"
"term-128289","Wismar","53.891,11.4648","53.891","11.4648","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128289","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128289"
"term-128292","al-Haruniya","33.9391,45.0652","33.9391","45.0652","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128292","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128292"
"term-128293","Qaratoba","41.7117,48.5589","41.7117","48.5589","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128293","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128293"
"term-128294","Ray (Iran)","31.8377,59.9722","31.8377","59.9722","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128294","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128294"
"term-128321","Varallo","45.8137,8.2592","45.8137","8.2592","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128321","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128321"
"term-128349","La Badia","45.0941,11.4935","45.0941","11.4935","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128349","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128349"
"term-128359","Höchst","50.0995,8.5453","50.0995","8.5453","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128359","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128359"
"term-128398","Fulda","50.5542,9.677","50.5542","9.677","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128398","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128398"
"term-128431","Wadhurst","51.0616,0.3117","51.0616","0.3117","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128431","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128431"
"term-128465","Xiashi","30.516,120.704","30.516","120.704","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128465","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128465"
"term-128484","Yan","5.8483,100.4152","5.8483","100.4152","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128484","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128484"
"term-128496","Yunnan","25.1842,101.2675","25.1842","101.2675","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128496","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128496"
"term-128501","Guizhou","26.9249,106.6299","26.9249","106.6299","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128501","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128501"
"term-128505","Guangdong","23.1358,113.1983","23.1358","113.1983","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128505","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128505"
"term-128514","Kashgar","39.4703,75.9875","39.4703","75.9875","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128514","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128514"
"term-128515","Dongchuan","26.0861,103.185","26.0861","103.185","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128515","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128515"
"term-128516","Guangzhou","23.1302,113.2593","23.1302","113.2593","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128516","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128516"
"term-128519","Urumchi","43.4198,87.3195","43.4198","87.3195","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128519","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128519"
"term-128520","Aksu","41.1678,80.2582","41.1678","80.2582","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128520","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128520"
"term-128521","Tianjin","39.0857,117.1951","39.0857","117.1951","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128521","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128521"
"term-128522","Hangzhou","30.249,120.2052","30.249","120.2052","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128522","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128522"
"term-128523","Nanchang","28.6875,115.854","28.6875","115.854","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128523","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128523"
"term-128524","Suzhou","31.3017,120.5811","31.3017","120.5811","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128524","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128524"
"term-128525","Chengdu","30.6599,104.0634","30.6599","104.0634","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128525","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128525"
"term-128527","Guilin","25.2387,110.1751","25.2387","110.1751","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128527","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128527"
"term-128530","Huiyuan","43.9925,80.9059","43.9925","80.9059","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128530","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128530"
"term-128533","Baoding","38.858,115.4907","38.858","115.4907","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128533","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128533"
"term-128534","Xi'an","34.3431,108.9351","34.3431","108.9351","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128534","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128534"
"term-128536","Wuchang","30.5567,114.311","30.5567","114.311","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128536","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128536"
"term-128540","Kaifeng","34.7961,114.3472","34.7961","114.3472","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128540","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128540"
"term-128544","Kunming","24.8843,102.8324","24.8843","102.8324","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128544","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128544"
"term-128545","Ushi (China)","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128545","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128545"
"term-128546","Lin'an","30.2371,119.7193","30.2371","119.7193","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128546","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128546"
"term-128547","Dali (Yunnan)","25.6075,100.2652","25.6075","100.2652","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128547","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128547"
"term-128549","Taiyuan","37.87,112.5453","37.87","112.5453","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128549","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128549"
"term-128550","Jingzhao","34.3315,113.9855","34.3315","113.9855","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128550","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128550"
"term-128552","Pingding","37.803,113.6247","37.803","113.6247","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128552","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128552"
"term-128553","Jinan","36.6507,117.114","36.6507","117.114","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128553","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128553"
"term-128554","Zhanyi","25.6082,103.822","25.6082","103.822","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128554","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128554"
"term-128555","Bijie","27.2859,105.2866","27.2859","105.2866","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128555","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128555"
"term-128556","Lanzhou","36.0621,103.8319","36.0621","103.8319","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128556","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128556"
"term-128557","Xuanhua","40.6067,115.0722","40.6067","115.0722","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128557","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128557"
"term-128559","Jizhou","40.0444,117.4026","40.0444","117.4026","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128559","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128559"
"term-128560","Datong","40.092,113.2951","40.092","113.2951","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128560","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128560"
"term-128561","Linqing","36.8459,115.7118","36.8459","115.7118","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128561","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128561"
"term-128562","Zhangzhou","24.5165,117.6425","24.5165","117.6425","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128562","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128562"
"term-128564","Yanghe","36.1386,119.9071","36.1386","119.9071","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128564","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128564"
"term-128565","Miyun","40.3751,116.8372","40.3751","116.8372","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128565","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128565"
"term-128566","Xiangyang","32.011,112.1164","32.011","112.1164","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128566","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128566"
"term-128567","Jingzhou","30.3375,112.2338","30.3375","112.2338","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128567","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128567"
"term-128569","Chaojing","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128569","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128569"
"term-128570","Gongqing","29.251,115.804","29.251","115.804","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128570","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128570"
"term-128571","Yingtian","28.8634,112.9112","28.8634","112.9112","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128571","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128571"
"term-128572","Luzhou","28.8745,105.4385","28.8745","105.4385","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128572","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128572"
"term-128574","Leshan","29.5851,103.7478","29.5851","103.7478","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128574","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128574"
"term-128576","Chongqing","29.5647,106.5479","29.5647","106.5479","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128576","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128576"
"term-128577","Xianfu","27.1043,119.4747","27.1043","119.4747","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128577","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128577"
"term-128578","Tongguanshan","30.9367,117.8101","30.9367","117.8101","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128578","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128578"
"term-128579","Hanyang","30.5567,114.2132","30.5567","114.2132","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128579","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128579"
"term-128580","Qichun","30.3213,115.5705","30.3213","115.5705","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128580","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128580"
"term-128581","Tong'an","31.0382,116.969","31.0382","116.969","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128581","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128581"
"term-128582","Dingcheng","29.0218,111.6765","29.0218","111.6765","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128582","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128582"
"term-128584","Xingyuan","31.8359,117.2086","31.8359","117.2086","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128584","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128584"
"term-128586","Luoyang","34.6197,112.4477","34.6197","112.4477","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128586","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128586"
"term-128590","Jimo","36.4084,120.5349","36.4084","120.5349","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128590","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128590"
"term-128592","Linfen","36.0885,111.513","36.0885","111.513","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128592","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128592"
"term-128593","Anyang","36.1024,114.3363","36.1024","114.3363","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128593","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128593"
"term-128594","Lushi","33.9748,110.9859","33.9748","110.9859","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128594","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128594"
"term-128617","Ch'ongyang-gun","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128617","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128617"
"term-128618","Kwangju-gun","34.6397,126.7698","34.6397","126.7698","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128618","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128618"
"term-128710","Kloster Veilsdorf","50.4159,10.8103","50.4159","10.8103","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128710","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128710"
"term-128729","Merthyr Tydfil","51.7491,-3.3786","51.7491","-3.3786","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128729","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128729"
"term-128732","Brecknock","39.1238,-75.5358","39.1238","-75.5358","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128732","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128732"
"term-128733","Fazeley","52.6212,-1.7312","52.6212","-1.7312","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128733","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128733"
"term-128734","Mansfield (Notts)","53.1457,-1.2034","53.1457","-1.2034","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128734","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128734"
"term-128735","Bucklesbury","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128735","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128735"
"term-128736","High Wycombe","51.6274,-0.7484","51.6274","-0.7484","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128736","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128736"
"term-128737","Strabane","54.8261,-7.4628","54.8261","-7.4628","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128737","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128737"
"term-128738","Tredegar","51.7733,-3.247","51.7733","-3.247","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128738","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128738"
"term-128739","Keighley","53.8676,-1.9387","53.8676","-1.9387","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128739","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128739"
"term-128740","Withymoor","52.4871,-2.0766","52.4871","-2.0766","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128740","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128740"
"term-128741","Weybridge","51.3727,-0.4549","51.3727","-0.4549","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128741","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128741"
"term-128742","Wiveliscombe","51.048,-3.3145","51.048","-3.3145","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128742","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128742"
"term-128743","Smallburgh","52.7626,1.466","52.7626","1.466","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128743","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128743"
"term-128744","Ludgvan","50.157,-5.4845","50.157","-5.4845","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128744","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128744"
"term-128745","Camborne","50.2139,-5.299","50.2139","-5.299","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128745","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128745"
"term-128754","Charlbury","51.8747,-1.4807","51.8747","-1.4807","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128754","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128754"
"term-128789","Hainaut","50.3619,4.1252","50.3619","4.1252","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128789","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128789"
"term-128823","Bilad al-Sham","52.2641,8.055","52.2641","8.055","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128823","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128823"
"term-128880","Równo","54.6201,17.3255","54.6201","17.3255","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128880","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128880"
"term-128884","Harare","-17.8318,31.0457","-17.8318","31.0457","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-128884","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-128884"
"term-129003","Yper","50.8517,2.8915","50.8517","2.8915","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129003","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129003"
"term-129042","Pontorme","43.7221,10.9629","43.7221","10.9629","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129042","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129042"
"term-129103","East Berlin","44.075,-64.5618","44.075","-64.5618","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129103","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129103"
"term-129105","Capel y Ffin","51.9776,-3.0865","51.9776","-3.0865","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129105","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129105"
"term-129133","Weesp","52.3103,5.0364","52.3103","5.0364","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129133","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129133"
"term-129142","Elchingen","48.4525,10.0842","48.4525","10.0842","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129142","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129142"
"term-129145","Bidar","43.4392,-1.5899","43.4392","-1.5899","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129145","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129145"
"term-129152","Stockton","37.9577,-121.2908","37.9577","-121.2908","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129152","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129152"
"term-129186","Bamberg","49.8916,10.8868","49.8916","10.8868","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129186","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129186"
"term-129189","Weingarten","47.8075,9.6431","47.8075","9.6431","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129189","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129189"
"term-129204","Gerrards Cross","51.5852,-0.5616","51.5852","-0.5616","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129204","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129204"
"term-129205","Stavelot","50.3942,5.931","50.3942","5.931","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129205","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129205"
"term-129220","Krainberg","46.9461,13.5349","46.9461","13.5349","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129220","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129220"
"term-129242","Laconia","43.5279,-71.4704","43.5279","-71.4704","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129242","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129242"
