"id","summary_title","publicationPlace","publicationDate","URI","apiURI"
"publication-7864","Illustrated Catalogue of Celadon Wares in the Percival David Foundation of Chinese Art","London","1977","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7864","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7864"
"publication-7865","Oriental Ceramics, The World's Great Collections. Volume 1: Tokyo National Museum","NULL","1982","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7865","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7865"
"publication-7866","Chinese Ceramics in the Baur Collection","NULL","1999","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7866","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7866"
"publication-7867","Ju and Kuan Wares: An Exhibition Catalogue","NULL","1952","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7867","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7867"
"publication-7868","Yuan Porcelain and Stoneware","NULL","1974","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7868","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7868"
"publication-7869","Oriental Ceramics, The World's Great Collections. Volume 6: Victoria and Albert Museum, London","NULL","1982","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7869","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7869"
"publication-7870","Chinese Ceramics, Bronzes and Jades in the Collection of Sir Alan and Lady Barlow","London","1963","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7870","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7870"
"publication-7871","Chinese Art Under the Mongols: The Yuan Dynasty, 1279-1368","NULL","1968","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7871","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7871"
"publication-7872","Oriental Ceramics, The World's Great Collections. Volume 8: Musee Guimet, Paris","NULL","1982","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7872","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7872"
"publication-7873","National Art-Collections Fund Eighth Annual Report, 1911","London","1912","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7873","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7873"
"publication-7875","Later Chinese Porcelain","NULL","1959","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7875","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7875"
"publication-7879","A Catalogue of Western Book Illumination in the Fitzwilliam Museum and the Cambridge Colleges. Part Two. Vols. 1-2: Italy and the Iberian Peninsula","London","2011","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7879","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7879"
"publication-788","Edwardian Portraits. Images of an Age of Opulence","NULL","1987","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-788","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-788"
"publication-7881","Khmer Ceramics","Singapore","1981","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7881","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7881"
"publication-7882","Ceramic Art of Southeast Asia","Singapore","1971","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7882","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7882"
"publication-7883","Chinese Celadons and other related Wares in Southeast Asia","Singapore","1979","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7883","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7883"
"publication-7884","Legend and Reality: Early Ceramics from South-East Asia","Cambridge","1978","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7884","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7884"
"publication-7885","The Ceramics of Southeast Asia: Their Dating and Identification","Kuala Lumpur","1977","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7885","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7885"
"publication-7886","Chinese and Annamese Ceramics","London","1973","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7886","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7886"
"publication-7887","The first period of the Frankish tornesio","NULL","1990-1","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7887","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7887"
"publication-7888","Grantees of Arms Named in Docquets and Patents 1676-1898, vol. II","London","1917","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7888","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7888"
"publication-7889","Prisoner-of-War and Concentration Camp Money of the Twentieth Century","Ohio","1989","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7889","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7889"
"publication-789","William Nicholson, Painter","London?","1996","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-789","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-789"
"publication-7893","British and Continental Ceramics","London","1993-08-05","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7893","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7893"
"publication-7895","Pewter: The Candlestick Maker's Bawle, 'A Family Portrait'","NULL","1994","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7895","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7895"
"publication-7896","Pewter Candlesticks: English Candlesticks of the Second Half of the 17th Century","NULL","2004","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7896","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7896"
"publication-7897","Fine English Pewter (Bradshaw Collection)","London","1977","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7897","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7897"
"publication-7898","Majoliques italiennes de la Renaissance, Collection Paul Gillet, Musée des Arts Décoratifs de Lyon","Toulouse","2015","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7898","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7898"
"publication-7899","Baroque Luxury Porcelain, The Manufactories of Du Paquier in Vienna and of Carlo Ginori in Florence","Munich","2005","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7899","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7899"
"publication-79","Fra Filippo Lippi","NULL","1942","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-79","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-79"
"publication-790","William Nicolson","NULL","1980","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-790","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-790"
"publication-7900","Chinese Tomb Figures","London","1928","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7900","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7900"
"publication-7901","Chinese Pottery of the Han Dynasty","NULL","1909","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7901","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7901"
"publication-7902","Oriental Ceramics, The World's Great Collections. Volume 10: The Freer Gallery of Art, Washington D.C.","NULL","1982","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7902","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7902"
"publication-7903","Loan Exhibition of Pre-T'ang Wares","London","1953","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7903","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7903"
"publication-7904","Tomb Tile Pictures of Ancient China","Toronto","1939","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7904","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7904"
"publication-7905","Museo d'Arti Applicate, Le Porcellane","Milan","1975","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7905","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7905"
"publication-7906","Porcellane italiane dalla collezione Lokar/Italian Porcelain in the Lokar Collection","Milan","2013","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7906","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7906"
"publication-7907","Dragons in Chinese Art (an exhibition) March 23 through May 28, 1972","New York","1971","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7907","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7907"
"publication-7908","Zur Archäologie der Pei-Ch'i (550-577) und Sui-Zeit (581-618): Mit einem Fundkatalog","Munich","1976","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7908","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7908"
"publication-7909","Chinese Clay Figures","Chicago","1914","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7909","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7909"
"publication-791","William Nicholson","NULL","1943","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-791","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-791"
"publication-7910","Pottery Decorations","U.S.A.","1976","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7910","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7910"
"publication-7912","Exhibition of Sung Dynasty Wares: Chun and Brown Glazes","London","1952","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7912","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7912"
"publication-7913","Exhibition of Early Chinese Ceramic Art and Sculpture, etc.","London","1927","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7913","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7913"
"publication-7914","Oriental Blue and White (Monographs on Pottery and Porcelain)","London","1964","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7914","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7914"
"publication-7915","Chinese Ornament: The Lotus and the Dragon","London","1984","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7915","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7915"
"publication-7916","Chinese Blue and White Porcelain","London","1980","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7916","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7916"
"publication-7917","Jingdezhen Wares: The Yuan Evolution","Hong Kong","1984","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7917","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7917"
"publication-7918","Pottery & Porcelain, A Handbook for Collectors, III. European Porcelain","London","1925","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7918","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7918"
"publication-7919","Osterreichisches Museum für angewandte Kunst, '150 Jahre Lobmeyr, 1823-1973'.","Vienna","1973","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7919","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7919"
"publication-792","Augustus John, J.D. Innes, Derwent Lees, paintings 1910-1914","London?","1939","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-792","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-792"
"publication-7920","J. & L. Lobmeyr. Between Tradition and Innovation. Glassware from the MAK Collection","Vienna & Munich","2006","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7920","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7920"
"publication-7921","The Lady Cynthia Postan Collection of French and Other 18th Century Porcelain. To be exhibited for sale at E & H Manners, 66C Kensington Church Street, London SW8 4BY, 21st to 29th May 2015","London","2015","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7921","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7921"
"publication-7922","Lobmeyr 1823: Helles Glas und klares Licht","Vienna","1998","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7922","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7922"
"publication-7923","Surpassing the beauty of rock crystal. Ludwig Lobmeyr. Glass Legend","Vienna","1999","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7923","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7923"
"publication-7924","Daily Pleasures. French Ceramics from the MaryLou Boone Collection","Los Angeles","2012","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7924","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7924"
"publication-7925","Chinese Jade Throughout the Ages","London","1936","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7925","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7925"
"publication-7926","Exhibition of Early Chinese Bronzes from Earliest Times to the end of the Chou Dynasty in B.C. 249","London","1951","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7926","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7926"
"publication-7927","Chinese Bronzes etc. belonging to Major Gen. Sir Neill Malcolm and Captain Dugald Malcolm","NULL","1947","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7927","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7927"
"publication-7928","Ming Blue and White Porcelain","London","1946","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7928","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7928"
"publication-7929","National Art Collections Fund Forty-Fifth Annual Report 1948","London","1949","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-7929","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-7929"
"publication-793","Exhibition of Contemporary British art, World's Fair, British Pavilion","New York","1939","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-793","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-793"
