"id","summary_title","venue","venueURI","venueAPIURI","venueID","earliestDate","latestDate","URI","apiURI"
"exhibition-1087","True and Pure Sculpture Frank Dobson 1888-1963","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1981","1981","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1087","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1087"
"exhibition-1088","Leicester Gallery, Exhibition no. 508","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1088","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1088"
"exhibition-1089","20th Century Sculptors","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1970","1970","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1089","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1089"
"exhibition-109","Art and the Industrial Revolution","Manchester","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108153","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-108153","term-108153","1968","1968","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-109","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-109"
"exhibition-1090","Exhibition of Sculpture & Drawings by Michael Ayrton","King's Lynn","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106729","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106729","term-106729","1967","1967","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1090","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1090"
"exhibition-1091","A Retrospective Exhibition of Bronze Sculptures by John Skeaping RA","Saratoga Springs","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107756","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107756","term-107756","1979","1979","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1091","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1091"
"exhibition-1092","Art Treasures of England, The Regional Collections","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1998","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1092","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1092"
"exhibition-1093","Man and Beast, Sculpture, Drawings, Prints, Illustrated Books by Elisabeth Frink","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1973","1973","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1093","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1093"
"exhibition-1095","Sculpture and Drawings by Frank Dobson","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1927","1904","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1095","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1095"
"exhibition-1096","The Sculpture of Degas","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1096","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1096"
"exhibition-1097","Alphonse Legros, peintre et graveur, 1837-1911","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1097","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1097"
"exhibition-1098","Iconographie","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1098","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1098"
"exhibition-11","(B.F.A.C., 1936)","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1936","1937","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-11","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-11"
"exhibition-110","Two Hundred Years of British Painting","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-110","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-110"
"exhibition-1100","Rodin","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1100","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1100"
"exhibition-1101","Exposition de l'art français au XVIIIe siècle","Copenhagen","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107776","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107776","term-107776","1935","1935","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1101","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1101"
"exhibition-1103","French Sculpture with drawings and related materials 1775-1945","Somerset","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107777","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107777","term-107777","1979","1979","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1103","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1103"
"exhibition-1104","Isabel Rawsthorne (Lambert)","Harrogate","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107778","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107778","term-107778","1997","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1104","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1104"
"exhibition-1106","J.M.W. Turner, R.A. 1775-1851","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1975","1975","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1106","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1106"
"exhibition-1107","Exhibition of Watercolours by J.M.W. Turner","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1959","1906","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1107","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1107"
"exhibition-1108","Natur und Antike in der Renaissance","Frankfurt am Main","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107786","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107786","term-107786","1985","1986","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1108","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1108"
"exhibition-1109","The Herbert Horne Collection of Drawings","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1916","1916","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1109","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1109"
"exhibition-111","Sir D.Y.Cameron, Centenary Exhibition","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-111","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-111"
"exhibition-1111","J.M.W. Turner. The Foundations of Genius","Cincinnati","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107787","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107787","term-107787","1986","1911","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1111","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1111"
"exhibition-1112","Pictures and Drawings by J.M.W Turner and some of his Contemporaries","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1899","1899","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1112","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1112"
"exhibition-1113","Ruskin's Turners","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","2000","2000","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1113","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1113"
"exhibition-1115","Turner in Yorkshire","York","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107398","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107398","term-107398","1980","1980","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1115","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1115"
"exhibition-1117","Ruskin's drawings by the late J.M.W. Turner","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1878","1878","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1117","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1117"
"exhibition-1119","Turner and the Alps","Zürich","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106433","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106433","term-106433","1976","1977","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1119","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1119"
"exhibition-112","(Royal Academy, 1923)","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1923","1923","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-112","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-112"
"exhibition-1120","Turner in the Alps 1802","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1998","1999","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1120","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1120"
"exhibition-1121","(Cooke Gallery, 1822)","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1121","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1121"
"exhibition-1122","J.M.W. Turner (1996)","Canberra","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107797","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107797","term-107797","1996","1996","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1122","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1122"
"exhibition-1123","(Walter Fawke's London house, 1819)","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1819","1819","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1123","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1123"
"exhibition-1124","Old Master Exhibition (1889)","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1889","1889","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1124","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1124"
"exhibition-1125","(Agnew's, 1903)","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1903","1903","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1125","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1125"
"exhibition-1127","Agnew's 150th Anniversary Loan Exhibition of Paintings and Watercolours by J.M.W. Turner, R.A.","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1967","1967","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1127","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1127"
"exhibition-1128","Goya the Age of Revolution","Hamburg","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106652","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106652","term-106652","1981","1981","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1128","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1128"
"exhibition-1129","Making and Meaning Turner and the Fighting Temeraire","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1995","1995","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1129","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1129"
"exhibition-1130","J.M.W. Turner Köln und der Rhein","Cologne","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106328","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106328","term-106328","1980","1911","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1130","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1130"
"exhibition-1131","Turner and Byron","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1992","1992","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1131","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1131"
"exhibition-1132","(Messrs. W.B. Cooke's Gallery, 1824)","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1824","1824","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1132","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1132"
"exhibition-1133","The Quick and the Dead: Artists and Anatomy","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1133","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1133"
"exhibition-1134","J.M.W. Turner's Illustrations for Dr. Thomas Durham Whitaker's Histories","Townely","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107806","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107806","term-107806","1982","1982","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1134","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1134"
"exhibition-1135","The Fairhaven Fund","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1975","1975","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1135","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1135"
"exhibition-1136","Walter Fawkes Exhibition","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1136","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1136"
"exhibition-1137","(Egyptian Hall, 1829)","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1829","1829","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1137","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1137"
"exhibition-1138","(Society of Artist's, 1829)","Birmingham","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107687","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107687","term-107687","1829","1829","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1138","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1138"
"exhibition-114","The Pre-Raphaelite Brotherhood","Birmingham","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107687","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107687","term-107687","1947","1947","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-114","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-114"
"exhibition-1140","Turner's Picturesque Views in England and Wales","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1979","1979","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1140","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1140"
"exhibition-1141","Von Allen Seiten Schön, Bronzen der Renaissance und des Barock","Berlin","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106551","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106551","term-106551","1995","1996","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1141","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1141"
"exhibition-1142","Turner","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1967","1967","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1142","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1142"
"exhibition-1143","J.M.W. Turner (Berlin)","Berlin","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106551","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106551","term-106551","1972","1972","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1143","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1143"
